PARENT_MOLREGNO	CHEMBL_ID	SYNONYMS	DEVELOPMENT_PHASE	RESEARCH_CODES	APPLICANTS	USAN_STEM	USAN_STEM_DEFINITION	USAN_STEM_SUBSTEM	USAN_YEAR	FIRST_APPROVAL	ATC_CODE	ATC_CODE_DESCRIPTION	INDICATION_CLASS	SC_PATENT	DRUG_TYPE	RULE_OF_FIVE	FIRST_IN_CLASS	CHIRALITY	PRODRUG	ORAL	PARENTERAL	TOPICAL	BLACK_BOX	AVAILABILITY_TYPE	WITHDRAWN_YEAR	WITHDRAWN_COUNTRY	WITHDRAWN_REASON	CANONICAL_SMILES
1376979	CHEMBL2104709	Meluadrine (INN);	0			#NAME?	sympathomimetics	#NAME?							Synthetic Small Molecule	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				CC(C)(C)NC[C@H](O)c1ccc(O)cc1Cl
1377178	CHEMBL2104908	"Sulfazamet (USAN); Sulfapyrazole (BAN, INN);"	0			sulfa-	antimicrobials (sulfonamides derivatives)	sulfa-	1969				Antibacterial		Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				Cc1cc(NS(=O)(=O)c2ccc(N)cc2)n(n1)c3ccccc3
1376223	CHEMBL2103953	"Deltibant (INN, USAN);"	0	CP-0127		#NAME?	antiasthmatics (bradykinin antagonists)	#NAME?	1996				Antagonist (bradykinin)		Oligopeptide	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				CC(C)C[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CS[C@H]2CC(=O)N(CCCCCCN3C(=O)C[C@@H](SC[C@H](NC(=O)[C@H](Cc4ccccc4)NC(=O)CNC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@@H]6CCCN6C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](N)CCCNC(=N)N)C(=O)N[C@H](Cc7ccccc7)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C3=O)C2=O)NC(=O)[C@H](Cc8ccccc8)NC(=O)CNC(=O)[C@@H]9C[C@@H](O)CN9C(=O)[C@@H]%10CCCN%10C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](N)CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O
1378368	CHEMBL2106098	Dabelotine (INN);	0												Synthetic Small Molecule	Y	N	Racemic Mixture	N	N	N	N	N	Unknown				CN1CCCc2cccc(OCC3CNCCO3)c12
94071	CHEMBL61780	Tezosentan (INN);	3	Ro-61-0612; ACT-050089		#NAME?	endothelin receptor antagonists	#NAME?							Synthetic Small Molecule	N	N	Achiral Molecule	N	N	N	N	N	Unknown				COc1ccccc1Oc2c(NS(=O)(=O)c3ccc(cn3)C(C)C)nc(nc2OCCO)c4ccnc(c4)c5nn[nH]n5
250790	CHEMBL150365	Bazinaprine (INN);	0												Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				N#Cc1cc(nnc1NCCN2CCOCC2)c3ccccc3
28939	CHEMBL677	"Levonordefrin (FDA, USP); Corbadrine (DCF, INN);"	4		Graham Chemical Co; Novocol Pharmaceutical Inc; Dentsply Pharmaceutical; Deproco Inc; Solvay Pharmaceuticals; Eastman Kodak Co					1960			Adrenergic (vasoconstrictor)		Synthetic Small Molecule	Y	N	Single Stereoisomer	N	N	Y	N	N	Prescription-only				C[C@H](N)[C@H](O)c1ccc(O)c(O)c1
630356	CHEMBL1085699	Manidipine 6300 (INN); Manidipine HCl (JAN);	3			#NAME?	phenylpyridine vasodilators (nifedipine type)	#NAME?			C08CA11	C08CA11 [CARDIOVASCULAR SYSTEM: CALCIUM CHANNEL BLOCKERS: SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS: Dihydropyridine derivatives]			Synthetic Small Molecule	N	N	Racemic Mixture	N	N	N	N	N	Unknown				COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OCCN3CCN(CC3)C(c4ccccc4)c5ccccc5)C
83217	CHEMBL300138	Enzastaurin HCl (USAN); Enzastaurin (INN);	3	LY-317615					2000						Synthetic Small Molecule	N	N	Achiral Molecule	N	N	N	N	N	Unknown				Cn1cc(C2=C(C(=O)NC2=O)c3cn(C4CCN(Cc5ccccn5)CC4)c6ccccc36)c7ccccc17
311934	CHEMBL186720	"Phenyltoloxamine Citrate (USP); Phenyltoloxamine (BAN, INN, MI);"	0												Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				CN(C)CCOc1ccccc1Cc2ccccc2
508441	CHEMBL1675	Vitamin a palmitate (FDA);	4		Eli Lilly And Co; Sandoz Canada Inc; Hoffmann La Roche Inc; Arcum Pharmaceutical Corp; West Ward Pharmaceutical Corp; Impax Laboratories Inc; Elkins Sinn Div Ah Robins Co Inc; Bayer Pharmaceuticals Corp; Bristol Myers Squibb Co; Everylife										Natural Product-derived	N	N	Achiral Molecule	N	Y	Y	N	N	Prescription-only				CCCCCCCCCCCCCCCC(=O)OC\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C
509313	CHEMBL503356	"Praxadine (DCF, INN);"	0												Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				NC(=N)n1cccn1
484016	CHEMBL449782	Cepharanthine (JAN);	0												Natural Product-derived	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				COc1ccc2C[C@H]3N(C)CCc4cc(OC)c(Oc5c6OCOc6cc7CCN(C)[C@@H](Cc8ccc(Oc1c2)cc8)c57)cc34
153147	CHEMBL96783	"Xylitol (BAN, JAN, NF);"	3										"Pharmaceutic Aid (vehicle, sweetened)"		Synthetic Small Molecule	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				OC[C@@H](O)[C@H](O)[C@@H](O)CO
499982	CHEMBL482858	Cephalosporin C (BAN);	0												Natural Product-derived	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CCC[C@@H](N)C(=O)O)C2=O)C(=O)O
5378	CHEMBL428479	"Anirolac (INN, USAN);"	0	RS-37326		#NAME?	anti-inflammatory agents (acetic acid derivatives)	#NAME?	1985				Anti-Inflammatory; Analgesic		Synthetic Small Molecule	Y	N	Racemic Mixture	N	N	N	N	N	Unknown				COc1ccc(cc1)C(=O)c2ccc3C(CCn23)C(=O)O
467723	CHEMBL448343	Lesogaberan (INN);	2	AZD-3355		-gab-	gabamimetics	-gab-							Synthetic Small Molecule	Y	N	Racemic Mixture	N	N	N	N	N	Unknown				NC[C@@H](F)CP(=O)O
598869	CHEMBL589092	"Fentiazac (BAN, INN, JAN, USAN);"	0	WY-21894		#NAME?	anti-inflammatory agents (acetic acid derivatives)	#NAME?	1984		M01AB10; M02AA14	"M01AB10 [MUSCULO-SKELETAL SYSTEM: ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS: ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS: Acetic acid derivatives and related substances]; M02AA14 [MUSCULO-SKELETAL SYSTEM: TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN: TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN: Antiinflammatory preparations, non-steroids for topical use]"	Anti-Inflammatory		Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				OC(=O)Cc1sc(nc1c2ccc(Cl)cc2)c3ccccc3
798244	CHEMBL1374360	Mercuric chloride (JAN);	0								D08AK03	D08AK03 [DERMATOLOGICALS: ANTISEPTICS AND DISINFECTANTS: ANTISEPTICS AND DISINFECTANTS: Mercurial products]			Inorganic	N	N	Achiral Molecule	N	N	N	N	N	Unknown				Cl[Hg]Cl
193281	CHEMBL117785	"Tetrabenazine (BAN, FDA, INN, MI); Dutetrabenazine (USAN);"	4	SD-809; Ro-19569	Sun Pharma Global Fze; Hetero Labs Ltd Unit V; Valeant Pharmaceuticals North America Llc				2014	2008	N07XX06	N07XX06 [NERVOUS SYSTEM: OTHER NERVOUS SYSTEM DRUGS: OTHER NERVOUS SYSTEM DRUGS: Other nervous system drugs]			Synthetic Small Molecule	Y	N	Racemic Mixture	N	Y	N	N	Y	Prescription-only				COc1cc2CCN3CC(CC(C)C)C(=O)CC3c2cc1OC
558120	CHEMBL563350	Acevaltrate (INN);	0												Synthetic Small Molecule	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				CC(C)CC(=O)O[C@@H]1OC=C(COC(=O)C)C2=C[C@H](OC(=O)CC(C)(C)OC(=O)C)[C@]3(CO3)[C@@H]12
577488	CHEMBL1747	"Tobramycin sulfate (FDA, USP); Tobramycin (BAN, FDA, INN, JAN, USAN, USP);"	4	47663	Apothecon Inc Div Bristol Myers Squibb; Fresenius Kabi Usa Llc; Alcon Laboratories Inc; Chiesi Usa Inc; Xellia Pharmaceuticals Aps; Amneal Pharmaceuticals; X Gen Pharmaceuticals Inc; Eli Lilly And Co; Mylan Laboratories Ltd; Igi Laboratories Inc	#NAME?	antibiotics (Streptomyces strains)	#NAME?	1972	1975	S01AA12; J01GB01	S01AA12 [SENSORY ORGANS: OPHTHALMOLOGICALS: ANTIINFECTIVES: Antibiotics]; J01GB01 [ANTIINFECTIVES FOR SYSTEMIC USE: ANTIBACTERIALS FOR SYSTEMIC USE: AMINOGLYCOSIDE ANTIBACTERIALS: Other aminoglycosides]	Antibacterial	US-6987094-B2	Natural Product-derived	N	N	Single Stereoisomer	N	N	Y	Y	Y	Prescription-only				NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O
44876	CHEMBL777	"Clavulanate potassium (FDA, JAN, USAN, USP); Clavulanic Acid (BAN, INN, MI);"	4	BRL-14151; BRL-14151K	Aurobindo Pharma Ltd; Hikma Pharmaceuticals; Apotex Inc; Glaxosmithkline Intellectual Property No 2 Ltd England; Dr Reddys Laboratories Inc; Wockhardt Eu Operations (Swiss) Ag; Micro Labs Ltd India; Wockhardt Eu Operations Swiss Ag; Sandoz Inc; Glaxosmithkline				1986	1984			Inhibitor (beta-lactamase)	US-6746692-B2	Natural Product-derived	Y	N	Single Stereoisomer	N	Y	Y	N	N	Prescription-only				OC\C=C\1/O[C@@H]2CC(=O)N2[C@H]1C(=O)O
456867	CHEMBL491473	"Cediranib (INN, USAN); Cediranib Maleate (USAN);"	3	ZD-2171; AZD-2171		#NAME?	angiogenesis inhibitors	#NAME?	2007		L01XE32	L01XE32 [ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS: ANTINEOPLASTIC AGENTS: OTHER ANTINEOPLASTIC AGENTS: Protein kinase inhibitors]			Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN5CCCC5
150910	CHEMBL327407	"Eterobarb (BAN, INN, USAN);"	0	EX-12-095; RMI-16238		#NAME?	barbituric acid derivatives	#NAME?	1974				Anticonvulsant		Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				CCC1(C(=O)N(COC)C(=O)N(COC)C1=O)c2ccccc2
285694	CHEMBL171679	"Aspartame (BAN, INN, NF, USAN);"	3	SC-18862; APM					1971				Sweetener		Oligopeptide	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O
105442	CHEMBL990	"Butenafine HCl (FDA, JAN, USAN); Butenafine (BAN, INN);"	4	KP-363	Mylan Pharmaceuticals Inc; Bayer Healthcare Llc				1997	1996	D01AE23	D01AE23 [DERMATOLOGICALS: ANTIFUNGALS FOR DERMATOLOGICAL USE: ANTIFUNGALS FOR TOPICAL USE: Other antifungals for topical use]	Antifungal		Synthetic Small Molecule	N	N	Achiral Molecule	N	N	N	Y	N	Over-The-Counter				CN(Cc1ccc(cc1)C(C)(C)C)Cc2cccc3ccccc23
252489	CHEMBL153774	"Topixantrone (BAN, INN, USAN);"	0	BBR-3576		#NAME?	"antineoplastics, anthraquinone derivatives"	#NAME?	2003						Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				CN(C)CCNc1ccc2c3c(nn2CCNCCO)c4cnccc4C(=O)c13
67811	CHEMBL44814	Carbon Tetrachloride (NF);	0												Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				ClC(Cl)(Cl)Cl
59110	CHEMBL39933	"Carabersat (BAN, INN);"	0	SB-204269-EO		#NAME?	"anticonvulsants,antimigraine (benzoylamino-benzpyran derivatives)"	#NAME?							Synthetic Small Molecule	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				CC(=O)c1ccc2OC(C)(C)[C@H](O)[C@@H](NC(=O)c3ccc(F)cc3)c2c1
752852	CHEMBL1328968	"Melengestrol Acetate (USAN, USP); Melengestrol (BAN, INN);"	0	BDH-1921; 5373		-gest-	progestins	-gest-	1963				Antineoplastic; Progestin		Natural Product-derived	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				CC(=O)O[C@]1(C(=O)C)C(=C)C[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
65540	CHEMBL297362	"Xylazine (BAN, INN, USP); Xylazine HCl (USAN, USP);"	0	BAY-VA-1470					1972				"Relaxant (muscle, veterinary); Analgesic"		Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				Cc1cccc(C)c1NC2=NCCCS2
255047	CHEMBL153192	Bromosalicychloranilidine	4			-sal-	anti-inflammatory agents (salicylic acid derivatives)	-sal-			D01AE01	D01AE01 [DERMATOLOGICALS: ANTIFUNGALS FOR DERMATOLOGICAL USE: ANTIFUNGALS FOR TOPICAL USE: Other antifungals for topical use]			Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				Oc1ccc(Br)cc1C(=O)Nc2ccc(Cl)cc2
705167	CHEMBL1256183	Fiduxosin (INN); Fiduxosin HCl (USAN);	0	ABT-980; A-185980.1					1999						Synthetic Small Molecule	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				COc1cccc2OC[C@H]3CN(CCCCN4C(=O)Nc5c(sc6ncc(nc56)c7ccccc7)C4=O)C[C@H]3c12
1996864	CHEMBL3663929	"Naquotinib mesylate (USAN); Naquotinib (INN, USAN);"	0	ASP-8273 mesilate; ASP8273		#NAME?	tyrosine kinase inhibitors	#NAME?	2015						Synthetic Small Molecule	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				CCc1nc(C(=O)N)c(Nc2ccc(cc2)N3CCC(CC3)N4CCN(C)CC4)nc1O[C@@H]5CCN(C5)C(=O)C=C
479621	CHEMBL466659	"Pentaerythritol Tetranitrate (JAN, USP); Pentaerithrityl Tetranitrate (BAN, INN);"	4								C01DA05; C01DA55	C01DA05 [CARDIOVASCULAR SYSTEM: CARDIAC THERAPY: VASODILATORS USED IN CARDIAC DISEASES: Organic nitrates]; C01DA55 [CARDIOVASCULAR SYSTEM: CARDIAC THERAPY: VASODILATORS USED IN CARDIAC DISEASES: Organic nitrates]	Vasodilator		Synthetic Small Molecule	N	N	Achiral Molecule	N	N	N	N	N	Unknown				[O-][N+](=O)OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]
402531	CHEMBL1475	"Trioxsalen (FDA, USAN, USP); Trioxysalen (INN, JAN);"	4		Valeant Pharmaceuticals International	-sal-	anti-inflammatory agents (salicylic acid derivatives)	-sal-	1965	1964	D05AD01; D05BA01	D05AD01 [DERMATOLOGICALS: ANTIPSORIATICS: ANTIPSORIATICS FOR TOPICAL USE: Psoralens for topical use]; D05BA01 [DERMATOLOGICALS: ANTIPSORIATICS: ANTIPSORIATICS FOR SYSTEMIC USE: Psoralens for systemic use]	Pigmentation Agent		Synthetic Small Molecule	Y	N	Achiral Molecule	N	Y	N	N	N	Discontinued				CC1=CC(=O)Oc2c(C)c3oc(C)cc3cc12
809398	CHEMBL1385514	Dichlorisone Acetate (MI); Dichlorisone (INN);	0												Natural Product-derived	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@]12C
1037657	CHEMBL1614650	Exatecan (INN); Exatecan Mesylate (USAN);	3	DX-8951F		#NAME?	antineoplastics (camptothecine derivatives)	#NAME?	1998						Natural Product-derived	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4c3nc5cc(F)c(C)c6CC[C@H](N)c4c56)C2=O
434796	CHEMBL257704	"Eplivanserin (BAN, INN, USAN); Eplivanserin Fumarate (USAN);"	3	SR-46349; SR-46349B		#NAME?	serotonin 5-HT2 receptor antagonists	#NAME?	2009						Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				CN(C)CCO\N=C(\C=C\c1ccc(O)cc1)/c2ccccc2F
426871	CHEMBL428593	Glyceryl Monooleate (NF);	0												Synthetic Small Molecule	N	N	Racemic Mixture	N	N	N	N	N	Unknown				CCCCCCCC\C=C/CCCCCCCC(=O)OCC(O)CO
453655	CHEMBL515606	"Cilazapril (BAN, INN, JAN, USAN);"	4	Ro-312848006		#NAME?	antihypertensives (ACE inhibitors)	#NAME?	1986		C09AA08	"C09AA08 [CARDIOVASCULAR SYSTEM: AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM: ACE INHIBITORS, PLAIN: ACE inhibitors, plain]"	Antihypertensive		Synthetic Small Molecule	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				CCOC(=O)[C@H](CCc1ccccc1)N[C@H]2CCCN3CCC[C@H](N3C2=O)C(=O)O
705400	CHEMBL1255582	Fipamezole (INN);	2												Synthetic Small Molecule	Y	N	Racemic Mixture	N	N	N	N	N	Unknown				CCC1(Cc2ccc(F)cc2C1)c3c[nH]cn3
579815	CHEMBL585902	AMG-548	1	AMG-548											Synthetic Small Molecule	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				CN1C(=NC(=C(C1=O)c2ccc3ccccc3c2)c4ccncc4)NC[C@@H](N)Cc5ccccc5
421089	CHEMBL1515	"Methimazole (FDA, USP); Thiamazole (BAN, DCF, INN, JAN);"	4		Sun Pharmaceutical Industries Inc; Mylan Pharmaceuticals Inc; Eci Pharmaceuticals Llc; Rising Pharmaceuticals Inc; Sandoz Inc; Cedar Pharmaceuticals Llc; Heritage Pharma Labs Inc; King Pharmaceuticals Research And Development Inc Sub King Pharmaceuticals Inc; King Pharmaceuticals Inc					1950	H03BB52; H03BB02	"H03BB52 [SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS: THYROID THERAPY: ANTITHYROID PREPARATIONS: Sulfur-containing imidazole derivatives]; H03BB02 [SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS: THYROID THERAPY: ANTITHYROID PREPARATIONS: Sulfur-containing imidazole derivatives]"	Thyroid Inhibitor		Synthetic Small Molecule	Y	N	Achiral Molecule	N	Y	N	N	N	Prescription-only				CN1C=CNC1=S
675490	CHEMBL1201625	Cholestyramine (FDA);	4		Teva Pharmaceuticals Usa; Par Pharmaceutical Inc; Apothecon Inc Div Bristol Myers Squibb; Parke Davis Div Warner Lambert Co; Sandoz Inc; Upsher Smith Laboratories Inc; Ivax Pharmaceuticals Inc Sub Teva Pharmaceuticals Usa; Bristol Myers Co; Teva Pharmaceuticals Usa Inc; Ani Pharmaceuticals Inc					1973					Unknown	Y	N	Single Stereoisomer	N	Y	N	N	N	Prescription-only				
674479	CHEMBL1200528	"Chromic Chloride (FDA, USP);"	4		Hospira Inc; Abraxis Pharmaceutical Products					1986			Supplement (trace mineral)		Inorganic	N	N	Unknown	N	N	Y	N	N	Prescription-only				
674543	CHEMBL1200592	"Desoxycorticosterone pivalate (FDA, USP);"	4		Novartis Pharmaceuticals Corp	-cort-; -ster-	"cortisone derivatives; steroids (androgens, anabolics)"	-cort-; -ster-		1982	H02AA03	"H02AA03 [SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS: CORTICOSTEROIDS FOR SYSTEMIC USE: CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN: Mineralocorticoids]"	Adrenocortical Steroid (salt-regulating)		Natural Product-derived	N	N	Single Stereoisomer	N	N	Y	N	N	Discontinued				CC(C)(C)C(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
674930	CHEMBL1200979	"Dexpanthenol (BAN, FDA, INN, USAN, USP);"	4		Hoffmann La Roche Inc; Hospira Inc; Abraxis Pharmaceutical Products; Sandoz Canada Inc; Watson Laboratories Inc; Teligent Pharma Inc				1970	1985	A11HA30; D03AX03; S01XA12	A11HA30 [ALIMENTARY TRACT AND METABOLISM: VITAMINS: OTHER PLAIN VITAMIN PREPARATIONS: Other plain vitamin preparations]; D03AX03 [DERMATOLOGICALS: PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS: CICATRIZANTS: Other cicatrizants]; S01XA12 [SENSORY ORGANS: OPHTHALMOLOGICALS: OTHER OPHTHALMOLOGICALS: Other ophthalmologicals]	Cholinergic		Synthetic Small Molecule	Y	N	Single Stereoisomer	N	N	Y	N	N	Prescription-only				CC(C)(CO)[C@@H](O)C(=O)NCCCO
758744	CHEMBL1334860	Diloxanide Furoate (USP);	4			#NAME?	antiparasitics (salicylanilide derivatives)	#NAME?							Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2occc2)cc1
91369	CHEMBL951	"Iophendylate (FDA, USP); Iofendylate (BAN, INN);"	4		Alcon Laboratories Inc	io-	iodine-containing contrast media	io-			V08AD04	"V08AD04 [VARIOUS: CONTRAST MEDIA: X-RAY CONTRAST MEDIA, IODINATED: Non-watersoluble X-ray contrast media]"	Diagnostic Aid (radiopaque medium)		Synthetic Small Molecule	N	N	Racemic Mixture	N	N	Y	N	N	Discontinued				CCOC(=O)CCCCCCCCC(C)c1ccc(I)cc1
316336	CHEMBL187927	Dianicline (INN);	3			#NAME?	nicotinic acetylcholine receptor partial agonists/agonists	#NAME?							Synthetic Small Molecule	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				C1CN2CC[C@]3(C2)Cc4ncccc4O[C@@H]13
308201	CHEMBL1364	"Pyridoxine HCl (FDA, JAN, USP); Pyridoxine (BAN, FDA, INN);"	4		Dell Laboratories Inc; Hoffmann La Roche Inc; Luitpold Pharmaceuticals Inc; International Minerals Chemical Corp; Mylan Institutional Llc; Elkins Sinn Div Ah Robins Co Inc; Sanofi Aventis Us Llc; Fresenius Kabi Usa Llc; Hospira Inc; Abraxis Pharmaceutical Products					1985	A11HA02	A11HA02 [ALIMENTARY TRACT AND METABOLISM: VITAMINS: OTHER PLAIN VITAMIN PREPARATIONS: Other plain vitamin preparations]	Vitamin (enzyme co-factor)	US-6340695-B1	Synthetic Small Molecule	Y	N	Achiral Molecule	N	Y	Y	N	N	Prescription-only				Cc1ncc(CO)c(CO)c1O
692196	CHEMBL1229846	Phenoxyethanol (NF);	4												Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				OCCOc1ccccc1
1078596	CHEMBL1697847	"Polysorbate 80 (BAN, INN, USAN);"	3						1964				Pharmaceutic Aid (surfactant)		Polymer	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1078583	CHEMBL1697834	"Dichloralphenazone (BAN, USP);"	0								N05CC04	N05CC04 [NERVOUS SYSTEM: PSYCHOLEPTICS: HYPNOTICS AND SEDATIVES: Aldehydes and derivatives]			Synthetic Small Molecule	N	N	Unknown	N	N	N	N	N	Unknown				CN1N(C(=O)C=C1C)c2ccccc2.OC(O)C(Cl)(Cl)Cl.OC(O)C(Cl)(Cl)Cl
6012	CHEMBL483	"Tenofovir (BAN, INN, USAN);"	3	GS-1278; PMPA		#NAME?	antivirals	#NAME?	1999						Natural Product-derived	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				C[C@H](Cn1cnc2c(N)ncnc12)OCP(=O)(O)O
59348	CHEMBL41194	Pratosartan (INN);	2	DA-727; KT3-671		#NAME?	angiotensin II receptor antagonists	#NAME?							Synthetic Small Molecule	N	N	Achiral Molecule	N	N	N	N	N	Unknown				CCCc1nc2CCCCC(=O)c2n1Cc3ccc(cc3)c4ccccc4c5nn[nH]n5
67617	CHEMBL44884	"Ethambutol HCl (FDA, JAN, USAN, USP); Ethambutol (BAN, INN);"	4	CL-40881	Barr Laboratories Inc; Akorn Inc; Lupin Ltd; Sti Pharma Llc				1963	1967	J04AK02	J04AK02 [ANTIINFECTIVES FOR SYSTEMIC USE: ANTIMYCOBACTERIALS: DRUGS FOR TREATMENT OF TUBERCULOSIS: Other drugs for treatment of tuberculosis]	Antibacterial (tuberculostatic)		Synthetic Small Molecule	Y	N	Single Stereoisomer	N	Y	N	N	N	Prescription-only				CC[C@@H](CO)NCCN[C@@H](CC)CO
111498	CHEMBL1004	"Doxylamine (BAN, INN); Doxylamine Succinate (FDA, USP);"	4		Par Pharmaceutical Inc; Lnk International Inc; L Perrigo Co; Quantum Pharmics Ltd; Pfizer Laboratories Div Pfizer Inc; Sanofi Aventis Us Llc; Chattem Inc; Duchesnay Inc; Copley Pharmaceutical Inc; Actavis Laboratories Fl Inc					1948	R06AA59; R06AA09	R06AA59 [RESPIRATORY SYSTEM: ANTIHISTAMINES FOR SYSTEMIC USE: ANTIHISTAMINES FOR SYSTEMIC USE: Aminoalkyl ethers]; R06AA09 [RESPIRATORY SYSTEM: ANTIHISTAMINES FOR SYSTEMIC USE: ANTIHISTAMINES FOR SYSTEMIC USE: Aminoalkyl ethers]	Antihistaminic	US-6340695-B1	Synthetic Small Molecule	Y	N	Racemic Mixture	N	Y	N	N	N	Over-The-Counter				CN(C)CCOC(C)(c1ccccc1)c2ccccn2
242303	CHEMBL1262	"Oxiconazole (BAN, INN); Oxiconazole Nitrate (FDA, JAN, USAN);"	4	SGD 301-76; SGD-301-76; ST-813; Ro-138996	Fougera Pharmaceuticals Inc; Taro Pharmaceuticals Usa Inc	#NAME?	systemic antifungals (miconazole type)	#NAME?	1987	1988	G01AF17; D01AC11	"G01AF17 [GENITO URINARY SYSTEM AND SEX HORMONES: GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS: ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS: Imidazole derivatives]; D01AC11 [DERMATOLOGICALS: ANTIFUNGALS FOR DERMATOLOGICAL USE: ANTIFUNGALS FOR TOPICAL USE: Imidazole and triazole derivatives]"	Antifungal		Synthetic Small Molecule	N	N	Achiral Molecule	N	N	N	Y	N	Prescription-only				Clc1ccc(CO\N=C(/Cn2ccnc2)\c3ccc(Cl)cc3Cl)c(Cl)c1
4637	CHEMBL267473	"Dazoxiben HCl (USAN); Dazoxiben (BAN, INN);"	0	UK-37248; UK-37248-01					1981				Antithrombotic		Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				OC(=O)c1ccc(OCCn2ccnc2)cc1
