MOLECULE_CHEMBL_ID	MOLECULE_NAME	MOLECULE_TYPE	FIRST_APPROVAL	MESH_ID	MESH_HEADING	EFO_ID	EFO_NAME	MAX_PHASE_FOR_IND	USAN_YEAR	REFS
CHEMBL2108730	Sarilumab	Antibody		D001171	ARTHRITIS, JUVENILE	EFO:0002609	CHRONIC CHILDHOOD ARTHRITIS	2	2011	ClinicalTrials$$NCT02776735$$https://clinicaltrials.gov/search?id=%22NCT02776735%22
CHEMBL2108222	Aloxiprin	Unknown		D013927	THROMBOSIS	HP:0004419	RECURRENT THROMBOPHLEBITIS	4		ATC$$B01AC15$$http://www.whocc.no/atc_ddd_index/?code=B01AC15
CHEMBL2108222	Aloxiprin	Unknown		D005334	FEVER	HP:0001945	FEVER	4		ATC$$N02BA02$$http://www.whocc.no/atc_ddd_index/?code=N02BA02
CHEMBL2108628	Paclitaxel Poliglumex	Unknown		D009369	NEOPLASMS	EFO:0000616	NEOPLASM	4	2004	ATC$$L01CD03$$http://www.whocc.no/atc_ddd_index/?code=L01CD03
CHEMBL2108172	Acacia	Unknown		D001172	ARTHRITIS, RHEUMATOID	EFO:0000685	RHEUMATOID ARTHRITIS	2		ClinicalTrials$$NCT02804581$$https://clinicaltrials.gov/search?id=%22NCT02804581%22
CHEMBL2107841	Albiglutide	Protein	2014	D006333	HEART FAILURE	EFO:0000373	CONGESTIVE HEART FAILURE	2	2007	ClinicalTrials$$NCT01357850$$https://clinicaltrials.gov/search?id=%22NCT01357850%22
CHEMBL2109027	Bromelains	Unknown		D012883	SKIN ULCER	HP:0200042	SKIN ULCER	4	1962	ATC$$D03BA03$$http://www.whocc.no/atc_ddd_index/?code=D03BA03
CHEMBL2017974	Buparlisib	Small molecule		D002583	UTERINE CERVICAL NEOPLASMS	EFO:0001061	CERVICAL CARCINOMA	2	2013	ClinicalTrials$$NCT01613677$$https://clinicaltrials.gov/search?id=%22NCT01613677%22
CHEMBL2017974	Buparlisib	Small molecule		D009369	NEOPLASMS	EFO:0000616	NEOPLASM	2	2013	ClinicalTrials$$NCT01833169,NCT01283503$$https://clinicaltrials.gov/search?id=%22NCT01833169%22OR%22NCT01283503%22
CHEMBL2103881	Dexmecamylamine	Small molecule		D003866	DEPRESSIVE DISORDER	EFO:0003761	UNIPOLAR DEPRESSION	3	2011	ClinicalTrials$$NCT01152554,NCT01157078,NCT01288079,NCT01180400,NCT01153347,NCT01197508$$https://clinicaltrials.gov/search?id=%22NCT01152554%22OR%22NCT01157078%22OR%22NCT01288079%22OR%22NCT01180400%22OR%22NCT01153347%22OR%22NCT01197508%22
CHEMBL2103881	Dexmecamylamine	Small molecule		D053201	URINARY BLADDER, OVERACTIVE	EFO:1000781	OVERACTIVE BLADDER	2	2011	ClinicalTrials$$NCT01868516$$https://clinicaltrials.gov/search?id=%22NCT01868516%22
CHEMBL2103881	Dexmecamylamine	Small molecule		D006973	HYPERTENSION	EFO:0000537	HYPERTENSION	1	2011	ClinicalTrials$$NCT01403922,NCT00899977$$https://clinicaltrials.gov/search?id=%22NCT01403922%22OR%22NCT00899977%22
CHEMBL2104251	Enbucrilate	Small molecule		D006470	HEMORRHAGE	MP:0001914	HEMORRHAGE	3		ClinicalTrials$$NCT01717612$$https://clinicaltrials.gov/search?id=%22NCT01717612%22
CHEMBL2103979	Thymalfasin	Protein		D055752	SMALL CELL LUNG CARCINOMA	EFO:0000702	SMALL CELL LUNG CARCINOMA	2	1995	ClinicalTrials$$NCT02542137$$https://clinicaltrials.gov/search?id=%22NCT02542137%22
CHEMBL2105759	Baricitinib	Small molecule		D008180	LUPUS ERYTHEMATOSUS, SYSTEMIC	EFO:0002690	SYSTEMIC LUPUS ERYTHEMATOSUS	2	2011	ClinicalTrials$$NCT02708095$$https://clinicaltrials.gov/search?id=%22NCT02708095%22
CHEMBL2103882	Tivantinib	Small molecule		D010190	PANCREATIC NEOPLASMS	EFO:0003860	PANCREATIC NEOPLASM	2	2011	ClinicalTrials$$NCT00558207$$https://clinicaltrials.gov/search?id=%22NCT00558207%22
CHEMBL2103882	Tivantinib	Small molecule		D008654	MESOTHELIOMA	EFO:0000770	MALIGNANT PLEURAL MESOTHELIOMA	2	2011	ClinicalTrials$$NCT01861301$$https://clinicaltrials.gov/search?id=%22NCT01861301%22
CHEMBL2104940	Viminol	Small molecule		D005334	FEVER	HP:0001945	FEVER	4		ATC$$N02BG05$$http://www.whocc.no/atc_ddd_index/?code=N02BG05
CHEMBL2107775	Rostafuroxin	Small molecule		D006973	HYPERTENSION	EFO:0000537	HYPERTENSION	2		ClinicalTrials$$NCT01320397,NCT00415038$$https://clinicaltrials.gov/search?id=%22NCT01320397%22OR%22NCT00415038%22
CHEMBL1963684	Peginesatide Acetate	Protein	2012	D000740	ANEMIA	EFO:0004272	ANEMIA	4	2010	ATC$$B03XA04$$http://www.whocc.no/atc_ddd_index/?code=B03XA04
CHEMBL2051955	Levosimendan	Small molecule		D009135	MUSCULAR DISEASES	EFO:0002970	MUSCULAR DISEASE	2	1998	ClinicalTrials$$NCT01721434$$https://clinicaltrials.gov/search?id=%22NCT01721434%22
CHEMBL501122	Ceftaroline Fosamil	Small molecule	2010	D018410	PNEUMONIA, BACTERIAL	EFO:1001272	BACTERIAL PNEUMONIA	3	2006	ClinicalTrials$$NCT00509106$$https://clinicaltrials.gov/search?id=%22NCT00509106%22
CHEMBL2105395	Ospemifene	Small molecule	2013	D004414	DYSPAREUNIA	HP:0030016	DYSPAREUNIA	4	2006	DailyMed$$setid=8462d6ab-e3cd-4efa-a360-75bf8f917287$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8462d6ab-e3cd-4efa-a360-75bf8f917287
CHEMBL2108429	Mepolizumab	Antibody	2015	D017681	HYPEREOSINOPHILIC SYNDROME	EFO:1001467	HYPEREOSINOPHILIC SYNDROME	3	1998	ClinicalTrials$$NCT00244686,NCT00097370$$https://clinicaltrials.gov/search?id=%22NCT00244686%22OR%22NCT00097370%22
CHEMBL2108733	Ixmyelocel-T	Cell		D010020	OSTEONECROSIS	EFO:0004259	OSTEONECROSIS	2	2011	ClinicalTrials$$NCT00505219$$https://clinicaltrials.gov/search?id=%22NCT00505219%22
CHEMBL2108735	Drisapersen	Oligonucleotide		D020388	MUSCULAR DYSTROPHY, DUCHENNE	Orphanet:98896	DUCHENNE MUSCULAR DYSTROPHY	3	2011	ClinicalTrials$$NCT02636686$$https://clinicaltrials.gov/search?id=%22NCT02636686%22
CHEMBL2107958	Polydextrose	Small molecule		D003248	CONSTIPATION	HP:0002019	CONSTIPATION	2	1979	ClinicalTrials$$NCT02314936$$https://clinicaltrials.gov/search?id=%22NCT02314936%22
CHEMBL2107867	Cenplacel-L	Cell		D001172	ARTHRITIS, RHEUMATOID	EFO:0000685	RHEUMATOID ARTHRITIS	2	2010	ClinicalTrials$$NCT01261403$$https://clinicaltrials.gov/search?id=%22NCT01261403%22
CHEMBL2108297	Bucelipase Alfa	Enzyme		D047928	PREMATURE BIRTH	EFO:0003917	PREMATURE BIRTH	2		ClinicalTrials$$NCT00659243,NCT00658905$$https://clinicaltrials.gov/search?id=%22NCT00659243%22OR%22NCT00658905%22
CHEMBL2108751	Pectin	Unknown		D003424	CROHN DISEASE	EFO:0000384	CROHN'S DISEASE	2		ClinicalTrials$$NCT02164877$$https://clinicaltrials.gov/search?id=%22NCT02164877%22
CHEMBL2108751	Pectin	Unknown		D011471	PROSTATIC NEOPLASMS	EFO:0000673	PROSTATE ADENOCARCINOMA	3		ClinicalTrials$$NCT01681823$$https://clinicaltrials.gov/search?id=%22NCT01681823%22
CHEMBL2108358	Serelaxin	Protein		D003324	CORONARY ARTERY DISEASE	EFO:0000378	CORONARY ARTERY DISEASE	2	2012	ClinicalTrials$$NCT01979614$$https://clinicaltrials.gov/search?id=%22NCT01979614%22
CHEMBL2109303	Avp-21d9	Antibody		D000881	ANTHRAX	EFO:0000778	ANTHRAX INFECTION	1		ClinicalTrials$$NCT01202695$$https://clinicaltrials.gov/search?id=%22NCT01202695%22
CHEMBL2108738	Nivolumab	Antibody	2015	D011471	PROSTATIC NEOPLASMS	EFO:0001663	PROSTATE CARCINOMA	1	2011	ClinicalTrials$$NCT02933255$$https://clinicaltrials.gov/search?id=%22NCT02933255%22
CHEMBL2108738	Nivolumab	Antibody	2015	D006528	CARCINOMA, HEPATOCELLULAR	EFO:0000182	HEPATOCELLULAR CARCINOMA	3	2011	ClinicalTrials$$NCT02859324,NCT01658878,NCT02576509$$https://clinicaltrials.gov/search?id=%22NCT02859324%22OR%22NCT01658878%22OR%22NCT02576509%22
CHEMBL2108738	Nivolumab	Antibody	2015	D012509	SARCOMA	EFO:0000691	SARCOMA	2	2011	ClinicalTrials$$NCT02500797$$https://clinicaltrials.gov/search?id=%22NCT02500797%22
CHEMBL2108738	Nivolumab	Antibody	2015	D008175	LUNG NEOPLASMS	EFO:0001071	LUNG CARCINOMA	3	2011	ClinicalTrials$$NCT02481830,NCT02538666,NCT02713867$$https://clinicaltrials.gov/search?id=%22NCT02481830%22OR%22NCT02538666%22OR%22NCT02713867%22
CHEMBL2108738	Nivolumab	Antibody	2015	D001749	URINARY BLADDER NEOPLASMS	EFO:0000292	BLADDER CARCINOMA	2	2011	ClinicalTrials$$NCT02845323$$https://clinicaltrials.gov/search?id=%22NCT02845323%22
CHEMBL491473	Cediranib	Small molecule		D002292	CARCINOMA, RENAL CELL	EFO:0000349	CLEAR CELL RENAL CARCINOMA	2	2007	ClinicalTrials$$NCT00303862$$https://clinicaltrials.gov/search?id=%22NCT00303862%22
CHEMBL572881	Motesanib	Small molecule		D046152	GASTROINTESTINAL STROMAL TUMORS	Orphanet:44890	GASTROINTESTINAL STROMAL TUMOR	2	2005	ClinicalTrials$$NCT00254267$$https://clinicaltrials.gov/search?id=%22NCT00254267%22
CHEMBL2106124	Calcium Glycerophosphate	Small molecule		D006255	RHINITIS, ALLERGIC, SEASONAL	EFO:0005854	ALLERGIC RHINITIS	1		ClinicalTrials$$NCT01647633$$https://clinicaltrials.gov/search?id=%22NCT01647633%22
CHEMBL680	Cefaclor	Small molecule	1979	D010033	OTITIS MEDIA	EFO:0004992	OTITIS MEDIA	4	1976	DailyMed$$setid=983638ac-f2ef-4dce-b452-a6691ce3fb7d$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=983638ac-f2ef-4dce-b452-a6691ce3fb7d####DailyMed$$setid=ac5e34a9-994b-4611-aa41-3d1ed58a91c0$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ac5e34a9-994b-4611-aa41-3d1ed58a91c0####DailyMed$$setid=95990c4e-f5b1-4fad-be77-106166a71423$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=95990c4e-f5b1-4fad-be77-106166a71423####DailyMed$$setid=447da05c-c90f-40eb-a8d9-3e8c69e19c00$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=447da05c-c90f-40eb-a8d9-3e8c69e19c00####DailyMed$$setid=46fc6bb9-a638-46e9-9328-796f5ebf968a$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=46fc6bb9-a638-46e9-9328-796f5ebf968a####DailyMed$$setid=a61b7e77-ed45-42dd-a97f-b12a0dcca8da$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a61b7e77-ed45-42dd-a97f-b12a0dcca8da####DailyMed$$setid=2f61354e-bcb0-41aa-955f-51eabc11387b$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2f61354e-bcb0-41aa-955f-51eabc11387b####DailyMed$$setid=9e8890f0-e04a-4555-ac8d-d1b792a5c276$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9e8890f0-e04a-4555-ac8d-d1b792a5c276####DailyMed$$setid=9f919252-7a87-4386-a64c-5d8213f7e881$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9f919252-7a87-4386-a64c-5d8213f7e881####DailyMed$$setid=b093ec49-da83-40e3-8e1c-8a64b7f45d27$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b093ec49-da83-40e3-8e1c-8a64b7f45d27####DailyMed$$setid=fe8b7729-d870-4e61-a5a4-91e28bdd5a94$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fe8b7729-d870-4e61-a5a4-91e28bdd5a94
CHEMBL680	Cefaclor	Small molecule	1979	D014552	URINARY TRACT INFECTIONS	EFO:0003103	URINARY TRACT INFECTION	4	1976	DailyMed$$setid=983638ac-f2ef-4dce-b452-a6691ce3fb7d$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=983638ac-f2ef-4dce-b452-a6691ce3fb7d####DailyMed$$setid=ac5e34a9-994b-4611-aa41-3d1ed58a91c0$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ac5e34a9-994b-4611-aa41-3d1ed58a91c0####DailyMed$$setid=95990c4e-f5b1-4fad-be77-106166a71423$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=95990c4e-f5b1-4fad-be77-106166a71423####DailyMed$$setid=447da05c-c90f-40eb-a8d9-3e8c69e19c00$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=447da05c-c90f-40eb-a8d9-3e8c69e19c00####DailyMed$$setid=46fc6bb9-a638-46e9-9328-796f5ebf968a$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=46fc6bb9-a638-46e9-9328-796f5ebf968a####DailyMed$$setid=a61b7e77-ed45-42dd-a97f-b12a0dcca8da$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a61b7e77-ed45-42dd-a97f-b12a0dcca8da####DailyMed$$setid=2f61354e-bcb0-41aa-955f-51eabc11387b$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2f61354e-bcb0-41aa-955f-51eabc11387b####DailyMed$$setid=9e8890f0-e04a-4555-ac8d-d1b792a5c276$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9e8890f0-e04a-4555-ac8d-d1b792a5c276####DailyMed$$setid=9f919252-7a87-4386-a64c-5d8213f7e881$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9f919252-7a87-4386-a64c-5d8213f7e881####DailyMed$$setid=b093ec49-da83-40e3-8e1c-8a64b7f45d27$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b093ec49-da83-40e3-8e1c-8a64b7f45d27####DailyMed$$setid=fe8b7729-d870-4e61-a5a4-91e28bdd5a94$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fe8b7729-d870-4e61-a5a4-91e28bdd5a94
CHEMBL493982	Vorapaxar	Small molecule	2014	D009203	MYOCARDIAL INFARCTION	EFO:0000612	MYOCARDIAL INFARCTION	4	2009	DailyMed$$setid=45d79217-53cf-4240-9c43-19ee54a1dc3a$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=45d79217-53cf-4240-9c43-19ee54a1dc3a
CHEMBL1289601	Lenvatinib	Small molecule	2015	D008545	MELANOMA	EFO:0002617	METASTATIC MELANOMA	1	2010	ClinicalTrials$$NCT00121680$$https://clinicaltrials.gov/search?id=%22NCT00121680%22
CHEMBL2104391	Insulin Detemir	Protein	2005	D003920	DIABETES MELLITUS	EFO:0000400	DIABETES MELLITUS	4	1999	ClinicalTrials$$NCT00607737,NCT01498939,NCT00566124,NCT00810589,NCT01497535,NCT01497587,NCT01498926,NCT02162407,NCT00717288,NCT01490099$$https://clinicaltrials.gov/search?id=%22NCT00607737%22OR%22NCT01498939%22OR%22NCT00566124%22OR%22NCT00810589%22OR%22NCT01497535%22OR%22NCT01497587%22OR%22NCT01498926%22OR%22NCT02162407%22OR%22NCT00717288%22OR%22NCT01490099%22####ATC$$A10AE05$$http://www.whocc.no/atc_ddd_index/?code=A10AE05
CHEMBL2104391	Insulin Detemir	Protein	2005	D003924	DIABETES MELLITUS, TYPE 2	EFO:0001360	TYPE II DIABETES MELLITUS	4	1999	DailyMed$$setid=2b8d9730-686b-444b-9941-7b5877255924$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2b8d9730-686b-444b-9941-7b5877255924####ClinicalTrials$$NCT00634842,NCT00998335,NCT00405418,NCT00506662,NCT01043510,NCT01868542,NCT00909480,NCT01497561,NCT00184600,NCT00455858,NCT01232491,NCT00795600,NCT01003184,NCT00494013,NCT02048189,NCT02131272$$https://clinicaltrials.gov/search?id=%22NCT00634842%22OR%22NCT00998335%22OR%22NCT00405418%22OR%22NCT00506662%22OR%22NCT01043510%22OR%22NCT01868542%22OR%22NCT00909480%22OR%22NCT01497561%22OR%22NCT00184600%22OR%22NCT00455858%22OR%22NCT01232491%22OR%22NCT00795600%22OR%22NCT01003184%22OR%22NCT00494013%22OR%22NCT02048189%22OR%22NCT02131272%22
CHEMBL2104114	Creatinolfosfate	Small molecule		D002318	CARDIOVASCULAR DISEASES	EFO:0000319	CARDIOVASCULAR DISEASE	4		ATC$$C01EB05$$http://www.whocc.no/atc_ddd_index/?code=C01EB05
CHEMBL2106650	Mosapramine	Small molecule		D011618	PSYCHOTIC DISORDERS	EFO:0005407	PSYCHOSIS	4		ATC$$N05AX10$$http://www.whocc.no/atc_ddd_index/?code=N05AX10
CHEMBL2103836	Imagabalin	Small molecule		D001007	ANXIETY	EFO:0005230	ANXIETY	3	2009	ClinicalTrials$$NCT00836069$$https://clinicaltrials.gov/search?id=%22NCT00836069%22
CHEMBL2103862	Bavisant	Small molecule		D001289	ATTENTION DEFICIT DISORDER WITH HYPERACTIVITY	EFO:0003888	ATTENTION DEFICIT HYPERACTIVITY DISORDER	2	2010	ClinicalTrials$$NCT00566449$$https://clinicaltrials.gov/search?id=%22NCT00566449%22
CHEMBL2105737	Erismodegib	Small molecule	2015	D011471	PROSTATIC NEOPLASMS	EFO:0001663	PROSTATE CARCINOMA	1	2011	ClinicalTrials$$NCT02111187$$https://clinicaltrials.gov/search?id=%22NCT02111187%22
CHEMBL2105737	Erismodegib	Small molecule	2015	D006086	GRAFT VS HOST DISEASE	EFO:0004599	ACUTE GRAFT VS. HOST DISEASE	1	2011	ClinicalTrials$$NCT02086513$$https://clinicaltrials.gov/search?id=%22NCT02086513%22
CHEMBL2105681	Sapacitabine	Small molecule		D016410	LYMPHOMA, T-CELL, CUTANEOUS	EFO:0002913	CUTANEOUS T-CELL LYMPHOMA	2	2009	ClinicalTrials$$NCT00476554$$https://clinicaltrials.gov/search?id=%22NCT00476554%22
CHEMBL2105085	Gefarnate	Small molecule		D005764	GASTROESOPHAGEAL REFLUX	EFO:0003948	GASTROESOPHAGEAL REFLUX DISEASE	4		ATC$$A02BX07$$http://www.whocc.no/atc_ddd_index/?code=A02BX07####ATC$$A02BX77$$http://www.whocc.no/atc_ddd_index/?code=A02BX77
CHEMBL2103851	Amuvatinib	Small molecule		D055752	SMALL CELL LUNG CARCINOMA	EFO:0000702	SMALL CELL LUNG CARCINOMA	2	2010	ClinicalTrials$$NCT01357395$$https://clinicaltrials.gov/search?id=%22NCT01357395%22
CHEMBL2110585	Ezatiostat	Small molecule		D002289	CARCINOMA, NON-SMALL-CELL LUNG	EFO:0003060	NON-SMALL CELL LUNG CARCINOMA	2	2007	ClinicalTrials$$NCT00701870$$https://clinicaltrials.gov/search?id=%22NCT00701870%22
CHEMBL2103879	Ganetespib	Small molecule		D008545	MELANOMA	EFO:0000756	MELANOMA	2	2011	ClinicalTrials$$NCT01200238,NCT01551693$$https://clinicaltrials.gov/search?id=%22NCT01200238%22OR%22NCT01551693%22
CHEMBL2104967	Firategrast	Small molecule		D009103	MULTIPLE SCLEROSIS	EFO:0003885	MULTIPLE SCLEROSIS	2	2005	ClinicalTrials$$NCT00469378,NCT00395317$$https://clinicaltrials.gov/search?id=%22NCT00469378%22OR%22NCT00395317%22
CHEMBL2105373	Pregnenolone Succinate	Small molecule		D014947	WOUNDS AND INJURIES	EFO:0000546	INJURY	2	1961	ClinicalTrials$$NCT01336413$$https://clinicaltrials.gov/search?id=%22NCT01336413%22
CHEMBL2104264	Etamiphyllin	Small molecule		D008173	LUNG DISEASES, OBSTRUCTIVE	HP:0006536	OBSTRUCTIVE LUNG DISEASE	4		ATC$$R03DA06$$http://www.whocc.no/atc_ddd_index/?code=R03DA06
CHEMBL2103791	Adipiplon	Small molecule		D007319	SLEEP INITIATION AND MAINTENANCE DISORDERS	EFO:0004698	INSOMNIA	2	2007	ClinicalTrials$$NCT00683436$$https://clinicaltrials.gov/search?id=%22NCT00683436%22
CHEMBL2107729	Ataciguat	Small molecule		D010146	PAIN	EFO:0003843	PAIN	2		ClinicalTrials$$NCT00799656$$https://clinicaltrials.gov/search?id=%22NCT00799656%22
CHEMBL2103875	Trametinib	Small molecule	2013	D002289	CARCINOMA, NON-SMALL-CELL LUNG	EFO:0003060	NON-SMALL CELL LUNG CARCINOMA	2	2011	ClinicalTrials$$NCT02258607,NCT01362296$$https://clinicaltrials.gov/search?id=%22NCT02258607%22OR%22NCT01362296%22
CHEMBL2103875	Trametinib	Small molecule	2013	D008545	MELANOMA	EFO:0000756	MELANOMA	3	2011	ClinicalTrials$$NCT02110355,NCT01245062,NCT02296112,NCT01619774$$https://clinicaltrials.gov/search?id=%22NCT02110355%22OR%22NCT01245062%22OR%22NCT02296112%22OR%22NCT01619774%22
CHEMBL2087003	Carisbamate	Small molecule		D009069	MOVEMENT DISORDERS	EFO:0004280	MOVEMENT DISORDER	2	2005	ClinicalTrials$$NCT00524056$$https://clinicaltrials.gov/search?id=%22NCT00524056%22
CHEMBL2087003	Carisbamate	Small molecule		D004827	EPILEPSY	EFO:0000474	EPILEPSY	4	2005	ATC$$N03AX19$$http://www.whocc.no/atc_ddd_index/?code=N03AX19
CHEMBL2104398	Isomalt	Small molecule		D018798	ANEMIA, IRON-DEFICIENCY	HP:0001891	IRON DEFICIENCY ANEMIA	3		ClinicalTrials$$NCT02172001$$https://clinicaltrials.gov/search?id=%22NCT02172001%22
CHEMBL2105131	Mefruside	Small molecule		D002318	CARDIOVASCULAR DISEASES	EFO:0000319	CARDIOVASCULAR DISEASE	4	1967	ATC$$C03BA05$$http://www.whocc.no/atc_ddd_index/?code=C03BA05
CHEMBL1187833	Umeclidinium	Small molecule	2013	D006945	HYPERHIDROSIS	HP:0000975	HYPERHIDROSIS	2	2011	ClinicalTrials$$NCT02563899,NCT02673619,NCT01934153$$https://clinicaltrials.gov/search?id=%22NCT02563899%22OR%22NCT02673619%22OR%22NCT01934153%22
CHEMBL2103827	Droxidopa	Small molecule	2014	D051436	RENAL INSUFFICIENCY, CHRONIC	EFO:0003884	CHRONIC KIDNEY DISEASE	1	2008	ClinicalTrials$$NCT01468259$$https://clinicaltrials.gov/search?id=%22NCT01468259%22
CHEMBL2105534	Zolimidine	Small molecule		D010437	PEPTIC ULCER	HP:0004398	PEPTIC ULCER	4		ATC$$A02BX10$$http://www.whocc.no/atc_ddd_index/?code=A02BX10
CHEMBL2105747	Tozadenant	Small molecule		D019970	COCAINE-RELATED DISORDERS	EFO:0002610	COCAINE DEPENDENCE	0	2011	ClinicalTrials$$NCT00783276$$https://clinicaltrials.gov/search?id=%22NCT00783276%22
CHEMBL2107818	Aldoxorubicin	Small molecule		D055752	SMALL CELL LUNG CARCINOMA	EFO:0000702	SMALL CELL LUNG CARCINOMA	2	2012	ClinicalTrials$$NCT02200757$$https://clinicaltrials.gov/search?id=%22NCT02200757%22
CHEMBL172513	Carnitine	Small molecule		D003093	COLITIS, ULCERATIVE	EFO:0000729	ULCERATIVE COLITIS	3		ClinicalTrials$$NCT01538251,NCT01026857,NCT01567956$$https://clinicaltrials.gov/search?id=%22NCT01538251%22OR%22NCT01026857%22OR%22NCT01567956%22
CHEMBL1729	Cisapride	Small molecule	1993	D004066	DIGESTIVE SYSTEM DISEASES	EFO:0000405	DIGESTIVE SYSTEM DISEASE	4	1983	ATC$$A03FA02$$http://www.whocc.no/atc_ddd_index/?code=A03FA02
CHEMBL454446	Cefditoren Pivoxil	Small molecule	2001	D014069	TONSILLITIS	HP:0011110	TONSILLITIS	4		DailyMed$$setid=d5050d0e-81d1-4707-a38a-e80de2aebf09$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d5050d0e-81d1-4707-a38a-e80de2aebf09####DailyMed$$setid=1c90b649-5536-417c-82cb-89663137f14f$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1c90b649-5536-417c-82cb-89663137f14f
CHEMBL844	Brimonidine	Small molecule	1996	D007429	INTRAOCULAR PRESSURE	HP:0007906	INCREASED INTRAOCULAR PRESSURE	4	1991	DailyMed$$setid=264c4494-c225-486f-888a-caaf36be46b3$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=264c4494-c225-486f-888a-caaf36be46b3####DailyMed$$setid=ba15fa83-c808-4298-bb0e-43ed1429c526$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ba15fa83-c808-4298-bb0e-43ed1429c526
CHEMBL1457	Hydrocodone	Small molecule	1943	D008107	LIVER DISEASES	EFO:0001421	LIVER DISEASE	1	1963	ClinicalTrials$$NCT01319279$$https://clinicaltrials.gov/search?id=%22NCT01319279%22
CHEMBL443684	Navitoclax	Small molecule		D009369	NEOPLASMS	EFO:0000616	NEOPLASM	1	2009	ClinicalTrials$$NCT01009073$$https://clinicaltrials.gov/search?id=%22NCT01009073%22
CHEMBL2028661	Azilsartan Medoxomil	Small molecule	2011	D006973	HYPERTENSION	EFO:0000537	HYPERTENSION	4	2007	DailyMed$$setid=75b16bfc-38c1-4133-bd7d-13258d54edec$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=75b16bfc-38c1-4133-bd7d-13258d54edec####ClinicalTrials$$NCT00591253,NCT02235909,NCT01078376,NCT00696384,NCT00760214,NCT00847626,NCT00591578,NCT02203916,NCT02480764,NCT00362115,NCT00696436$$https://clinicaltrials.gov/search?id=%22NCT00591253%22OR%22NCT02235909%22OR%22NCT01078376%22OR%22NCT00696384%22OR%22NCT00760214%22OR%22NCT00847626%22OR%22NCT00591578%22OR%22NCT02203916%22OR%22NCT02480764%22OR%22NCT00362115%22OR%22NCT00696436%22####DailyMed$$setid=52b27c75-9f5a-4816-bafd-dace9d7d2063$$http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=52b27c75-9f5a-4816-bafd-dace9d7d2063
CHEMBL2103837	Tafamidis	Small molecule		D010523	PERIPHERAL NERVOUS SYSTEM DISEASES	EFO:0004149	NEUROPATHY	2	2009	ClinicalTrials$$NCT00630864$$https://clinicaltrials.gov/search?id=%22NCT00630864%22
